"block","year","water_year","GPP_avg","GPP_total","P_avg","P_total","P_acc","LAI_mod","VPD","S","Tair","Tsoil","PPFD_IN","WUE","GPP_avg_yr","GPP_total_yr","month","Season","B_WUE.pred","cred2.5_WUE.pred","cred97.5_WUE.pred","B_WUE.wght","cred2.5_WUE.wght","cred97.5_WUE.wght"
501,2010,2010,0,0,0,0,115.17,0.4867125,0.307831027083333,0.120546875,-1.12592791666667,0.432552083333334,18507.91409269,NA,3.15149291582414,1150.29491427581,2,"Winter",3.83195326514045,1.49335029483219,7.85348956710498,0,0,0
502,2010,2010,0,0,0,0,115.17,0.45985,0.1956245625,0.121421875,-3.84578458333333,0.44296875,13722.29466325,NA,3.15149291582414,1150.29491427581,2,"Winter",3.7960546353144,1.47883985238516,7.68177818472239,0,0,0
503,2010,2010,0,0,0,0,115.17,0.4329875,0.151703702083333,0.120723958333333,-6.7439625,0.373697916666666,14688.8473022,NA,3.15149291582414,1150.29491427581,2,"Winter",3.76277547267672,1.47136798295987,7.54528616952835,0,0,0
504,2010,2010,0,0,0,0,115.17,0.406125,0.14848474375,0.119609375,-4.38630895833333,0.304166666666667,18379.35673863,NA,3.15149291582414,1150.29491427581,2,"Winter",3.72865648370192,1.4718353658691,7.4827194476935,0,0,0
505,2010,2010,0,0,0,0,115.17,0.3792625,0.264802270833333,0.119690104166667,-2.886600625,0.307552083333334,18359.06790147,NA,3.15149291582414,1150.29491427581,2,"Winter",3.69598064282905,1.47848656812486,7.33945370890525,0,0,0
506,2010,2010,0,0,0,0,115.17,0.3524,0.250036260416667,0.119815104166667,-1.76267104166667,0.29609375,17474.053044,NA,3.15149291582414,1150.29491427581,2,"Winter",3.6638086908655,1.48546522199436,7.1682354324903,0,0,0
507,2010,2010,0,0,0,0,115.17,0.3731,0.217272558333333,0.11946875,-0.657259791666667,0.32109375,12334.55500726,NA,3.15149291582414,1150.29491427581,2,"Winter",3.63320692131556,1.50506994366737,7.04367426252748,0,0,0
508,2010,2010,0,0,0,0,115.17,0.3938,0.158102625,0.120177083333333,-1.15860375,0.358854166666667,7139.79380402,NA,3.15149291582414,1150.29491427581,2,"Winter",3.60104900805343,1.51097610947735,6.91231124060321,0,0,0
509,2010,2010,0,0,0.7,0.7,115.87,0.4145,0.0649553520833333,0.1209140625,-2.99491458333333,0.405208333333334,2707.57509485,NA,3.15149291582414,1150.29491427581,2,"Winter",3.57093570557714,1.52716008627941,6.80986101886847,0,0,0
510,2010,2010,0,0,3.8,3.8,119.67,0.4352,0.0740128770833333,0.12084375,-5.13542083333333,0.432552083333334,2452.82873438,NA,3.15149291582414,1150.29491427581,2,"Winter",3.53997967233636,1.54515502075747,6.66863948386995,0,0,0
511,2010,2010,0,0,8.2,8.2,127.87,0.4559,0.15377763125,0.120453125,-8.57594666666667,0.455208333333333,19656.6361498,NA,3.15149291582414,1150.29491427581,2,"Winter",3.50738543607971,1.5607551242929,6.56167663813462,0,0,0
512,2010,2010,0,0,2.8,2.8,130.67,0.4766,0.266245441666667,0.120098958333333,-3.664038125,0.441145833333334,17591.9243064,NA,3.15149291582414,1150.29491427581,2,"Winter",3.47372804310342,1.58174980224515,6.40370053121655,0,0,0
513,2010,2010,0,0,1.5,1.5,132.17,0.4973,0.148144775,0.120752604166667,-3.244480625,0.428125,16452.5096155,NA,3.15149291582414,1150.29491427581,2,"Winter",3.44073674081488,1.59967246664406,6.28551888725329,0,0,0
514,2010,2010,0,0,0,0,132.17,0.518,0.199495822916667,0.1198203125,-4.74347541666667,0.463020833333333,17338.8612762,NA,3.15149291582414,1150.29491427581,2,"Winter",3.40912602004732,1.62655735616496,6.16540541309276,0,0,0
515,2010,2010,0,0,0,0,132.17,0.5142125,0.293247433333333,0.119739583333333,-2.01468333333333,0.457291666666666,13209.0228068812,NA,3.15149291582414,1150.29491427581,2,"Winter",3.37612190497183,1.64893004685845,6.03217786045803,0,0,0
516,2010,2010,0,0,0.2,0.2,132.37,0.510425,0.1641038375,0.11946875,-0.759016666708333,0.465625,11054.0570824,NA,3.15149291582414,1150.29491427581,2,"Winter",3.34293658613348,1.67126560128209,5.94608758301814,0,0,0
517,2010,2010,0,0,2.3,2.3,134.67,0.5066375,0.0985946145833333,0.119752604166667,-2.584856875,0.492708333333334,14140.0781356,NA,3.15149291582414,1150.29491427581,3,"Winter",3.30808917737881,1.70193352353244,5.8266231480407,0,0,0
518,2010,2010,0,0,0.8,0.8,135.47,0.50285,0.208831779166667,0.1204765625,-1.59741354166667,0.501822916666667,19534.79379796,NA,3.15149291582414,1150.29491427581,3,"Winter",3.27477833817482,1.74647353727691,5.69330422179278,0,0,0
519,2010,2010,1.5348523426596,1.5348523426596,0,0,135.47,0.4990625,0.288091058333333,0.120916666666667,0.384405208333334,0.51640625,22223.32569803,NA,3.15149291582414,1150.29491427581,3,"Winter",3.23979102435859,1.78788341962775,5.55796165890962,4.97260084346432,2.7441370550179,8.53065047258967
520,2010,2010,1.86120642339,1.86120642339,0,0,135.47,0.495275,0.451718672916667,0.1208125,3.22163895833333,0.533072916666667,14250.3418144,NA,3.15149291582414,1150.29491427581,3,"Winter",3.20314200841244,1.79787613972455,5.44261259306247,5.96170848108758,3.34621861971495,10.1298255182312
521,2010,2010,0,0,0,0,135.47,0.4914875,0.3111143,0.120776041666667,-0.2002875,0.55,17178.94949476,NA,3.15149291582414,1150.29491427581,3,"Winter",3.1667492902939,1.77773678246766,5.31842959845429,0,0,0
522,2010,2010,1.45354131261,1.45354131261,0,0,135.47,0.4877,0.554025870833333,0.1208671875,2.43685,0.555208333333333,6060.18112,NA,3.15149291582414,1150.29491427581,3,"Winter",3.13144193920141,1.76712893674853,5.2272138742514,4.55168022666882,2.56859491427258,7.59797131607258
523,2010,2010,1.0049975272296,1.0049975272296,9.6,9.6,145.07,0.494575,0.15737473125,0.125828125,2.45026375,0.567447916666666,2984.31699,NA,3.15149291582414,1150.29491427581,3,"Winter",3.10391599750023,1.7627009474228,5.15042314288187,3.11942790221613,1.77151009340519,5.17616252278239
524,2010,2010,0,0,4.9,4.9,149.97,0.50145,0.0888444666666667,0.165455729166667,-2.00599166666667,0.566666666666667,3584.311489,NA,3.15149291582414,1150.29491427581,3,"Winter",3.0785142927818,1.76637206086848,5.05419234111339,0,0,0
525,2010,2010,0,0,1.7,1.7,151.67,0.508325,0.1837051,0.164096354166667,-1.14133041666667,0.574739583333334,4976.44153,NA,3.15149291582414,1150.29491427581,3,"Winter",3.05363888524866,1.77371767656318,4.97635211352986,0,0,0
526,2010,2010,0,0,3.1,3.1,154.77,0.5152,0.0983501458333334,0.161588541666667,-4.71538354166667,0.591666666666667,5276.288663,NA,3.15149291582414,1150.29491427581,3,"Winter",3.0284374934687,1.79396200872731,4.89023801522804,0,0,0
527,2010,2010,0,0,2.3,2.3,157.07,0.522075,0.161062916666667,0.159486979166667,-2.588119375,0.590625,5858.07728792,NA,3.15149291582414,1150.29491427581,3,"Winter",3.00066723847399,1.82391395042357,4.77640016029239,0,0,0
528,2010,2010,2.3226534459054,2.3226534459054,0,0,157.07,0.52895,0.433906935416667,0.1574375,0.89104125,0.583333333333333,8784.8679807,NA,3.15149291582414,1150.29491427581,3,"Winter",2.97299585395035,1.86799895287004,4.66487242502534,6.90523906484024,4.33871420483128,10.8348820126942
529,2010,2010,2.5995970952208,2.5995970952208,0,0,157.07,0.535825,0.525735333333333,0.158122395833333,2.93252020833333,0.581510416666666,6422.624143,NA,3.15149291582414,1150.29491427581,3,"Winter",2.95433383601863,1.89543531246597,4.58409516397972,7.68007765842655,4.92736813246546,11.9168004724974
530,2010,2010,0,0,2.5,2.5,159.57,0.5427,0.102139814583333,0.164614583333333,-3.112536875,0.593489583333334,761.28389392,NA,3.15149291582414,1150.29491427581,3,"Winter",2.93544022074748,1.88892765195101,4.48461200482009,0,0,0
531,2010,2010,0,0,9.4,9.4,168.97,0.551175,0.1210391125,0.161692708333333,-2.34282395833333,0.611197916666667,3618.173363,NA,3.15149291582414,1150.29491427581,3,"Winter",2.91760199861153,1.91063832197792,4.41506855272522,0,0,0
532,2010,2010,2.662262172,2.662262172,0,0,168.97,0.55965,0.39868224375,0.160138020833333,2.24703270833333,0.621875,8268.183388,NA,3.15149291582414,1150.29491427581,3,"Winter",2.89934469828694,1.94870944637235,4.32128725128219,7.71881571383808,5.18797544329616,11.5043995834344
533,2010,2010,2.856536830008,2.856536830008,0,0,168.97,0.568125,0.572919802083333,0.168947916666667,4.37375125,0.616666666666667,8061.696496,NA,3.15149291582414,1150.29491427581,3,"Winter",2.87751983098624,1.9628241365184,4.22167526478942,8.21974137629058,5.60687943679345,12.0593708782047
534,2010,2010,2.863596127104,2.863596127104,0,0,168.97,0.5766,0.54059235,0.19078125,4.42833166666667,0.613802083333334,7572.05389,NA,3.15149291582414,1150.29491427581,3,"Winter",2.86591530699283,1.96501311362167,4.14073143703108,8.20682397371274,5.62700394187558,11.85738250646
535,2010,2010,1.083816140256,1.083816140256,1.8,1.8,170.77,0.585075,0.265868379166667,0.19015625,0.668218125,0.626822916666667,2542.27995,NA,3.15149291582414,1150.29491427581,3,"Winter",2.84323415374051,1.92378878139381,4.08300617835247,3.08154306635107,2.08503333171804,4.42522799686338
536,2010,2010,0,0,3,3,173.77,0.59355,0.226391166666667,0.187052083333333,-4.43967395833334,0.627083333333333,8771.14362,NA,3.15149291582414,1150.29491427581,3,"Winter",2.82466886833467,1.91497267068084,4.01705643605144,0,0,0
537,2010,2010,2.418145983765,2.418145983765,0,0,173.77,0.602025,0.516389347916667,0.184942708333333,1.21399833333333,0.646614583333333,8709.108228,NA,3.15149291582414,1150.29491427581,3,"Winter",2.80767371312084,1.92701755691956,3.95434495197805,6.78936491310572,4.65980976590968,9.56218336404712
538,2010,2010,2.694580746228,2.694580746228,0,0,173.77,0.6105,0.72305895625,0.189580729166667,4.78994895833333,0.661197916666667,8294.999766,NA,3.15149291582414,1150.29491427581,3,"Winter",2.80000762624103,1.93573121367954,3.92052189533959,7.54484663896064,5.21598405825345,10.5641628143474
539,2010,2010,1.58321657249478,1.58321657249478,0,0,173.77,0.6262875,0.36040109375,0.199252604166667,1.73544979166667,0.677864583333333,4441.97879003,NA,3.15149291582414,1150.29491427581,3,"Winter",2.79532093636545,1.93976385337115,3.89806278521504,4.4255984318954,3.07106627938354,6.1714776021776
540,2010,2010,0,0,2.1,2.1,175.87,0.642075,0.230591997916667,0.198567708333333,-2.4316925,0.694791666666666,5692.855115,NA,3.15149291582414,1150.29491427581,3,"Winter",2.78639399325447,1.93300689026772,3.85871425011158,0,0,0
541,2010,2010,2.1886521743016,2.1886521743016,0,0,175.87,0.6578625,0.38082861875,0.197880208333333,0.624034375,0.698958333333333,6919.264,NA,3.15149291582414,1150.29491427581,3,"Winter",2.77648804881276,1.94815033386497,3.80563700050719,6.07676660495645,4.26382346407996,8.32921569576269
542,2010,2010,1.7182737313488,1.7182737313488,0,0,175.87,0.67365,0.34671143125,0.1978046875,0.87482875,0.7,5888.8567199,NA,3.15149291582414,1150.29491427581,3,"Winter",2.75966783106465,1.93510263741913,3.76018699788859,4.7418647413667,3.32503602934108,6.46103054343126
543,2010,2010,0,0,0.5,0.5,176.37,0.6894375,0.241218714583333,0.197513020833333,-2.325889791625,0.7,4665.596203,NA,3.15149291582414,1150.29491427581,3,"Winter",2.77004494046991,1.9760043617883,3.72005636920407,0,0,0
544,2010,2010,2.9801158662456,2.9801158662456,0,0,176.37,0.705225,0.468365429166667,0.19990625,1.1816175,0.7,9598.213111,NA,3.15149291582414,1150.29491427581,3,"Winter",2.78041538397911,2.04793121479784,3.66987711502744,8.28596000054949,6.10307230619867,10.9366590176649
545,2010,2010,3.3302855835828,3.3302855835828,0,0,176.37,0.7210125,0.808822958333333,0.209950520833333,6.10115520833333,0.695052083333333,9175.8900039,NA,3.15149291582414,1150.29491427581,3,"Winter",2.77687067362241,2.09436698566666,3.61614959996031,9.24777237183856,6.97484017909743,12.0428108808265
546,2010,2010,4.5209060221158,4.5209060221158,0,0,176.37,0.7368,1.06249547708333,0.225854166666667,10.2150635416667,0.6609375,9515.3008863,NA,3.15149291582414,1150.29491427581,3,"Winter",2.77608344813371,2.13302145231347,3.56952486274851,12.5504123785637,9.64318952906616,16.1374864480918
547,2010,2010,3.925831815396,3.925831815396,0,0,176.37,0.7644625,0.864228725,0.266528645833333,9.09345,0.640364583333333,5591.808449,NA,3.15149291582414,1150.29491427581,3,"Winter",2.76318886940063,2.11326949783503,3.54075610896719,10.8478147754411,8.29634062910668,13.9004129831412
548,2010,2010,1.7577935582796,1.7577935582796,0.2,0.2,176.57,0.792125,0.401345745833333,0.2778828125,1.02813625,0.647916666666666,2924.0110496,NA,3.15149291582414,1150.29491427581,4,"Spring",2.74650407629062,2.06364115655488,3.5362052773435,4.82778717309232,3.62745513159284,6.21591885726874
549,2010,2010,0,0,0.3,0.3,176.87,0.8197875,0.237223954166667,0.2721171875,-4.089117708125,0.649999999999999,6101.1127298,NA,3.15149291582414,1150.29491427581,4,"Spring",2.75113264683654,2.0796082833543,3.52638230929493,0,0,0
550,2010,2010,4.145189873463,4.145189873463,0,0,176.87,0.84745,0.50133415,0.269828125,2.393443125,0.631510416666667,8877.42266,NA,3.15149291582414,1150.29491427581,4,"Spring",2.75667192292015,2.14764018944149,3.49808256324352,11.4269285393484,8.90237636511501,14.5002164176945
551,2010,2010,4.7385800491014,4.7385800491014,0,0,176.87,0.8751125,0.702500633333333,0.276736979166667,6.6716625,0.622916666666667,9367.5900652,NA,3.15149291582414,1150.29491427581,4,"Spring",2.71610140669616,2.12305066276883,3.44687239478543,12.8704639371066,10.0602455138279,16.3332807617286
552,2010,2010,4.595274004734,4.595274004734,0,0,176.87,0.902775,0.806689597916667,0.283640625,7.79928895833333,0.8140625,9869.4265577,NA,3.15149291582414,1150.29491427581,4,"Spring",2.66231503908087,2.04918301986769,3.40086705534731,12.2340670915007,9.41655746214033,15.6279159729938
553,2010,2010,0,0,0,0,176.87,0.9304375,0.39007013125,0.281223958333333,-0.717665208333333,0.9265625,7189.982078,NA,3.15149291582414,1150.29491427581,4,"Spring",2.65621959930872,2.00492530514168,3.40308541137208,0,0,0
554,2010,2010,0,0,0,0,176.87,0.9581,0.408075525,0.2755,-0.757174166666667,0.813802083333333,11568.6376854,NA,3.15149291582414,1150.29491427581,4,"Spring",2.6530513063975,2.00648803172174,3.39370849681134,0,0,0
555,2010,2010,3.66787041534,3.66787041534,0,0,176.87,0.9704625,0.501153102083333,0.274260416666667,2.05818229166667,0.929166666666667,27991.9885193,NA,3.15149291582414,1150.29491427581,4,"Spring",2.65009570340204,2.05666146796003,3.34040806163842,9.72020762832797,7.54356775270032,12.2521839044468
556,2010,2010,3.9887461468494,3.9887461468494,0,0,176.87,0.982825,0.68407608125,0.278015625,5.56017020833333,1.16770833333333,27524.3858113,NA,3.15149291582414,1150.29491427581,4,"Spring",2.62617932009592,2.06432442305576,3.27522036318398,10.4751626439682,8.23406608831079,13.0640226037328
557,2010,2010,5.11937764852482,5.11937764852482,0,0,176.87,0.9951875,0.69870459375,0.279375,6.4924075,1.41510416666667,27792.7414473,NA,3.15149291582414,1150.29491427581,4,"Spring",2.61694085724133,2.0949349260662,3.22899293730432,13.3971085320727,10.7247630356173,16.5304342704802
558,2010,2010,5.639012548839,5.639012548839,0,0,176.87,1.00755,0.756738395833333,0.279471354166667,7.55307291666666,1.63046875,27044.3894048,NA,3.15149291582414,1150.29491427581,4,"Spring",2.58648453587864,2.08396357044213,3.17660149027574,14.5852187551977,11.7514967250465,17.9128956663256
559,2010,2010,4.079923048332,4.079923048332,0,0,176.87,1.0199125,0.657607083333333,0.280622395833333,9.2239125,1.82213541666667,18853.617022455,NA,3.15149291582414,1150.29491427581,4,"Spring",2.52399365903389,1.98984845048335,3.12298487035142,10.2976999033362,8.11842855581475,12.7415379521389
560,2010,2010,5.861615738886,5.861615738886,0,0,176.87,1.032275,0.568447135416667,0.282552083333333,6.998475,2.1265625,28164.016041,NA,3.15149291582414,1150.29491427581,4,"Spring",2.52762057166594,2.02859702963009,3.0918162954213,14.8159405248091,11.8908562767371,18.1230390589857
561,2010,2010,5.6232964243854,5.6232964243854,0,0,176.87,1.0446375,0.695994552083333,0.278669270833333,7.71064729166667,2.3796875,28463.30677209,NA,3.15149291582414,1150.29491427581,4,"Spring",2.5886375393839,2.10900055087954,3.13764908652997,14.5566762192473,11.8595352567877,17.6439308892601
562,2010,2010,6.5757798249516,6.5757798249516,0,0,176.87,1.057,0.697516420833333,0.274330729166667,8.93138416666666,3.28880208333333,29697.8595615369,NA,3.15149291582414,1150.29491427581,4,"Spring",2.65890300927994,2.19919418966043,3.18711062899526,17.4843607649262,14.4614167835198,20.9577377740359
